probe,gene,gsm,tumor,expression,mean,std,z_score
ILMN_1701134,pten,GSM4003314,BN,962.8735,2329.36134,1257.216415,-1.086915366
ILMN_1701134,pten,GSM4003317,BN,777.9543,2329.36134,1257.216415,-1.234001578
ILMN_1701134,pten,GSM4003318,BN,863.1564,2329.36134,1257.216415,-1.166231146
ILMN_1701134,pten,GSM4003320,BN,350.8895,2329.36134,1257.216415,-1.573692339
ILMN_1701134,pten,GSM4003323,BN,792.1549,2329.36134,1257.216415,-1.222706307
ILMN_1701134,pten,GSM4003324,BN,626.5793,2329.36134,1257.216415,-1.354406465
ILMN_1701134,pten,GSM4003326,BN,833.0363,2329.36134,1257.216415,-1.190188914
ILMN_1701134,pten,GSM4003339,BN,719.3921,2329.36134,1257.216415,-1.280582421
ILMN_1701134,pten,GSM4003346,BN,679.5032,2329.36134,1257.216415,-1.312310371
ILMN_1701134,pten,GSM4003365,BN,808.4451,2329.36134,1257.216415,-1.209748952
ILMN_1701134,pten,GSM4003368,BN,1051.039,2329.36134,1257.216415,-1.016787822
ILMN_1701134,pten,GSM4003372,BN,1534.139,2329.36134,1257.216415,-0.632526215
ILMN_1701134,pten,GSM4003375,BN,1452.948,2329.36134,1257.216415,-0.697106186
ILMN_1701134,pten,GSM4003378,BN,933.5241,2329.36134,1257.216415,-1.110260114
ILMN_1701134,pten,GSM4003380,BN,1879.205,2329.36134,1257.216415,-0.358057956
ILMN_1701134,pten,GSM4003385,BN,1293.044,2329.36134,1257.216415,-0.824295108
ILMN_1701134,pten,GSM4003386,BN,872.442,2329.36134,1257.216415,-1.158845305
ILMN_1701134,pten,GSM4003392,BN,1794.291,2329.36134,1257.216415,-0.425599232
ILMN_1701134,pten,GSM4003408,BN,1303.386,2329.36134,1257.216415,-0.816068998
ILMN_1701134,pten,GSM4003412,BN,2881.067,2329.36134,1257.216415,0.438831098
ILMN_1701134,pten,GSM4003415,BN,1466.003,2329.36134,1257.216415,-0.686722135
ILMN_1701134,pten,GSM4003416,BN,1444.97,2329.36134,1257.216415,-0.703451951
ILMN_1701134,pten,GSM4003418,BN,874.7181,2329.36134,1257.216415,-1.157034877
ILMN_1701134,pten,GSM4003421,BN,2740.026,2329.36134,1257.216415,0.326645958
ILMN_1701134,pten,GSM4003423,BN,3273.024,2329.36134,1257.216415,0.750596833
ILMN_1701134,pten,GSM4003434,BN,1013.324,2329.36134,1257.216415,-1.046786635
ILMN_1701134,pten,GSM4003435,BN,1668.333,2329.36134,1257.216415,-0.525787233
ILMN_1701134,pten,GSM4003436,BN,5245.977,2329.36134,1257.216415,2.319899443
ILMN_1701134,pten,GSM4003437,BN,552.5308,2329.36134,1257.216415,-1.413305234
ILMN_1701134,pten,GSM4003438,BN,773.645,2329.36134,1257.216415,-1.23742923
ILMN_1701134,pten,GSM4003466,BN,3224.529,2329.36134,1257.216415,0.712023522
ILMN_1701134,pten,GSM4003469,BN,1971.072,2329.36134,1257.216415,-0.284986209
ILMN_1701134,pten,GSM4003471,BN,1530.916,2329.36134,1257.216415,-0.635089815
ILMN_1701134,pten,GSM4003484,BN,2519.256,2329.36134,1257.216415,0.151043733
ILMN_1701134,pten,GSM4003491,BN,3138.074,2329.36134,1257.216415,0.643256523
ILMN_1701134,pten,GSM4003505,BN,1925.358,2329.36134,1257.216415,-0.321347491
ILMN_1701134,pten,GSM4003507,BN,4599.816,2329.36134,1257.216415,1.805937811
ILMN_1701134,pten,GSM4003519,BN,2721.886,2329.36134,1257.216415,0.312217257
ILMN_1701134,pten,GSM4003520,BN,2766.033,2329.36134,1257.216415,0.347332134
ILMN_1701134,pten,GSM4003521,BN,5278.387,2329.36134,1257.216415,2.345678616
ILMN_1701134,pten,GSM4003522,BN,4273.248,2329.36134,1257.216415,1.54618301
ILMN_1701134,pten,GSM4003523,BN,4685.065,2329.36134,1257.216415,1.873745548
ILMN_1701134,pten,GSM4003524,BN,4427.749,2329.36134,1257.216415,1.669074342
ILMN_1701134,pten,GSM4003525,BN,3291.436,2329.36134,1257.216415,0.765241886
ILMN_1701134,pten,GSM4003526,BN,2915.846,2329.36134,1257.216415,0.466494593
ILMN_1701134,pten,GSM4003527,BN,2627.204,2329.36134,1257.216415,0.236906436
ILMN_1701134,pten,GSM4003528,BN,3747.929,2329.36134,1257.216415,1.128340072
ILMN_1701134,pten,GSM4003529,BN,2982.765,2329.36134,1257.216415,0.519722501
ILMN_1701134,pten,GSM4003530,BN,2579.242,2329.36134,1257.216415,0.198757077
ILMN_1701134,pten,GSM4003531,BN,3903.887,2329.36134,1257.216415,1.252390314
ILMN_1701134,pten,GSM4003532,BN,1875.135,2329.36134,1257.216415,-0.361295267
ILMN_1701134,pten,GSM4003533,BN,5570.237,2329.36134,1257.216415,2.577818442
ILMN_1701134,pten,GSM4003534,BN,3012.535,2329.36134,1257.216415,0.543401798
ILMN_1701134,pten,GSM4003535,BN,2905.945,2329.36134,1257.216415,0.458619259
ILMN_1701134,pten,GSM4003536,BN,4759.027,2329.36134,1257.216415,1.932575515
ILMN_1701134,pten,GSM4003537,BN,7932.618,2329.36134,1257.216415,4.4568752
ILMN_1701134,pten,GSM4003538,BN,3704.307,2329.36134,1257.216415,1.093642784
ILMN_1701134,pten,GSM4003560,BN,1771.842,2329.36134,1257.216415,-0.443455346
ILMN_1701134,pten,GSM4003564,BN,3020.124,2329.36134,1257.216415,0.549438149
ILMN_1701134,pten,GSM4003566,BN,1519.146,2329.36134,1257.216415,-0.644451767
ILMN_1701134,pten,GSM4003567,BN,2220.812,2329.36134,1257.216415,-0.086341014
ILMN_1701134,pten,GSM4003569,BN,2719.915,2329.36134,1257.216415,0.310649507
ILMN_1701134,pten,GSM4003574,BN,1735.621,2329.36134,1257.216415,-0.472265819
ILMN_1701134,pten,GSM4003576,BN,2853.125,2329.36134,1257.216415,0.416605808
ILMN_1701134,pten,GSM4003578,BN,2545.41,2329.36134,1257.216415,0.171846834
ILMN_1701134,pten,GSM4003579,BN,2629.105,2329.36134,1257.216415,0.238418507
ILMN_1701134,pten,GSM4003583,BN,7522.748,2329.36134,1257.216415,4.130861321
ILMN_1701134,pten,GSM4003584,BN,3952.328,2329.36134,1257.216415,1.290920673
ILMN_1701134,pten,GSM4003585,BN,5209.776,2329.36134,1257.216415,2.291104877
ILMN_1701134,pten,GSM4003586,BN,3321.466,2329.36134,1257.216415,0.789127988
ILMN_1701134,pten,GSM4003588,BN,6230.171,2329.36134,1257.216415,3.102735228
ILMN_1701134,pten,GSM4003592,BN,4738.23,2329.36134,1257.216415,1.916033414
ILMN_1701134,pten,GSM4003593,BN,5868.75,2329.36134,1257.216415,2.815258072
ILMN_1701134,pten,GSM4003594,BN,1745.938,2329.36134,1257.216415,-0.464059595
ILMN_1701134,pten,GSM4003595,BN,2222.056,2329.36134,1257.216415,-0.085351526
ILMN_1701134,pten,GSM4003597,BN,4187.441,2329.36134,1257.216415,1.477931435
ILMN_1701134,pten,GSM4003598,BN,5450.096,2329.36134,1257.216415,2.482257329
ILMN_1701134,pten,GSM4003600,BN,2391.202,2329.36134,1257.216415,0.049188556
ILMN_1701134,pten,GSM4003603,BN,4286.525,2329.36134,1257.216415,1.556743642
ILMN_1701134,pten,GSM4003604,BN,2430.966,2329.36134,1257.216415,0.08081716
ILMN_1701134,pten,GSM4003605,BN,2447.416,2329.36134,1257.216415,0.093901622
ILMN_1701134,pten,GSM4003606,BN,5626.676,2329.36134,1257.216415,2.622710475
ILMN_1701134,pten,GSM4003613,BN,1743.135,2329.36134,1257.216415,-0.466289123
ILMN_1701134,pten,GSM4003618,BN,1572.385,2329.36134,1257.216415,-0.60210504
ILMN_1701134,pten,GSM4003619,BN,2704.715,2329.36134,1257.216415,0.298559306
ILMN_1701134,pten,GSM4003620,BN,3410.877,2329.36134,1257.216415,0.860246213
ILMN_1701134,pten,GSM4003621,BN,2373.977,2329.36134,1257.216415,0.035487653
ILMN_1701134,pten,GSM4003623,BN,2184.754,2329.36134,1257.216415,-0.115021836
ILMN_1701134,pten,GSM4003624,BN,2292.813,2329.36134,1257.216415,-0.029070842
ILMN_1701134,pten,GSM4003625,BN,1980.834,2329.36134,1257.216415,-0.277221436
ILMN_1701134,pten,GSM4003626,BN,3635.529,2329.36134,1257.216415,1.038936212
ILMN_1701134,pten,GSM4003628,BN,1518.558,2329.36134,1257.216415,-0.644919467
ILMN_1701134,pten,GSM4003629,BN,1938.92,2329.36134,1257.216415,-0.310560167
ILMN_1701134,pten,GSM4003630,BN,2752.311,2329.36134,1257.216415,0.336417545
ILMN_1701134,pten,GSM4003632,BN,2597.294,2329.36134,1257.216415,0.213115782
ILMN_1701134,pten,GSM4003633,BN,3561.555,2329.36134,1257.216415,0.9800967
ILMN_1701134,pten,GSM4003634,BN,3165.362,2329.36134,1257.216415,0.664961617
ILMN_1701134,pten,GSM4003635,BN,2640.052,2329.36134,1257.216415,0.247125838
ILMN_1701134,pten,GSM4003638,BN,1542.639,2329.36134,1257.216415,-0.625765247
ILMN_1701134,pten,GSM4003639,BN,1573.46,2329.36134,1257.216415,-0.601249977
ILMN_1701134,pten,GSM4003640,BN,1796.181,2329.36134,1257.216415,-0.42409591
ILMN_1701134,pten,GSM4003641,BN,1490.591,2329.36134,1257.216415,-0.667164643
ILMN_1701134,pten,GSM4003643,BN,3672.458,2329.36134,1257.216415,1.068309834
ILMN_1701134,pten,GSM4003644,BN,2723.46,2329.36134,1257.216415,0.313469229
ILMN_1701134,pten,GSM4003645,BN,1073.778,2329.36134,1257.216415,-0.998701039
ILMN_1701134,pten,GSM4003646,BN,1764.187,2329.36134,1257.216415,-0.449544194
ILMN_1701134,pten,GSM4003647,BN,1663.972,2329.36134,1257.216415,-0.529256007
ILMN_1701134,pten,GSM4003648,BN,2418.521,2329.36134,1257.216415,0.070918307
ILMN_1701134,pten,GSM4003649,BN,2384.796,2329.36134,1257.216415,0.044093172
ILMN_1701134,pten,GSM4003650,BN,2134.348,2329.36134,1257.216415,-0.155115172
ILMN_1701134,pten,GSM4003651,BN,4896.927,2329.36134,1257.216415,2.042262279
ILMN_1701134,pten,GSM4003652,BN,2268.292,2329.36134,1257.216415,-0.048575042
ILMN_1701134,pten,GSM4003654,BN,1546.374,2329.36134,1257.216415,-0.622794398
ILMN_1701134,pten,GSM4003656,BN,2590.743,2329.36134,1257.216415,0.207905065
ILMN_1701134,pten,GSM4003657,BN,1104.851,2329.36134,1257.216415,-0.973985326
ILMN_1701134,pten,GSM4003658,BN,1795.639,2329.36134,1257.216415,-0.424527022
ILMN_1701134,pten,GSM4003659,BN,1984.64,2329.36134,1257.216415,-0.274194113
ILMN_1701134,pten,GSM4003660,BN,2959.488,2329.36134,1257.216415,0.501207789
ILMN_1701134,pten,GSM4003663,BN,2887.385,2329.36134,1257.216415,0.443856486
ILMN_1701134,pten,GSM4003664,BN,1421.857,2329.36134,1257.216415,-0.721836216
ILMN_1701134,pten,GSM4003667,BN,1888.092,2329.36134,1257.216415,-0.350989165
ILMN_1701134,pten,GSM4003669,BN,1915.537,2329.36134,1257.216415,-0.329159193
ILMN_1701134,pten,GSM4003673,BN,2234.134,2329.36134,1257.216415,-0.075744589
ILMN_1701134,pten,GSM4003676,BN,2643.872,2329.36134,1257.216415,0.250164297
ILMN_1701134,pten,GSM4003678,BN,1828.804,2329.36134,1257.216415,-0.398147315
ILMN_1701134,pten,GSM4003679,BN,2049.676,2329.36134,1257.216415,-0.222463958
ILMN_1701134,pten,GSM4003680,BN,2600.54,2329.36134,1257.216415,0.215697677
ILMN_1701134,pten,GSM4003681,BN,2302.267,2329.36134,1257.216415,-0.021551055
ILMN_1701134,pten,GSM4003682,BN,1927.026,2329.36134,1257.216415,-0.32002075
ILMN_1701134,pten,GSM4003683,BN,1689.284,2329.36134,1257.216415,-0.50912264
ILMN_1701134,pten,GSM4003684,BN,2295.697,2329.36134,1257.216415,-0.026776886
ILMN_1701134,pten,GSM4003685,BN,1198.269,2329.36134,1257.216415,-0.899679901
ILMN_1701134,pten,GSM4003686,BN,1626.841,2329.36134,1257.216415,-0.558790302
ILMN_1701134,pten,GSM4003687,BN,2024.087,2329.36134,1257.216415,-0.242817654
ILMN_1701134,pten,GSM4003688,BN,2201.648,2329.36134,1257.216415,-0.101584213
ILMN_1701134,pten,GSM4003689,BN,2256.351,2329.36134,1257.216415,-0.058073009
ILMN_1701134,pten,GSM4003691,BN,2536.891,2329.36134,1257.216415,0.165070753
ILMN_1701134,pten,GSM4003693,BN,2770.173,2329.36134,1257.216415,0.350625123
ILMN_1701134,pten,GSM4003694,BN,2858.297,2329.36134,1257.216415,0.420719658
ILMN_1701134,pten,GSM4003699,BN,2155.511,2329.36134,1257.216415,-0.138281952
ILMN_1701134,pten,GSM4003701,BN,3012.941,2329.36134,1257.216415,0.543724733
ILMN_1701134,pten,GSM4003702,BN,3046.153,2329.36134,1257.216415,0.570141824
ILMN_1701134,pten,GSM4003704,BN,3884.515,2329.36134,1257.216415,1.23698167
ILMN_1701134,pten,GSM4003708,BN,2568.417,2329.36134,1257.216415,0.190146786
ILMN_1701134,pten,GSM4003709,BN,2930.707,2329.36134,1257.216415,0.478315152
ILMN_1701134,pten,GSM4003710,BN,2784.195,2329.36134,1257.216415,0.361778334
ILMN_1701134,pten,GSM4003762,BN,2206.318,2329.36134,1257.216415,-0.097869658
ILMN_1701134,pten,GSM4003763,BN,2424.381,2329.36134,1257.216415,0.075579398
ILMN_1701134,pten,GSM4003764,BN,1728.597,2329.36134,1257.216415,-0.477852765
ILMN_1701134,pten,GSM4003765,BN,1641.042,2329.36134,1257.216415,-0.547494713
ILMN_1701134,pten,GSM4003766,BN,2118.292,2329.36134,1257.216415,-0.167886243
ILMN_1701134,pten,GSM4003767,BN,1458.663,2329.36134,1257.216415,-0.692560429
ILMN_1701134,pten,GSM4003768,BN,2640.673,2329.36134,1257.216415,0.247619786
ILMN_1701134,pten,GSM4003769,BN,1314.227,2329.36134,1257.216415,-0.80744598
ILMN_1701134,pten,GSM4003770,BN,1264.248,2329.36134,1257.216415,-0.847199677
ILMN_1701134,pten,GSM4003771,BN,1521.027,2329.36134,1257.216415,-0.642955604
ILMN_1701134,pten,GSM4003773,BN,1019.023,2329.36134,1257.216415,-1.042253604
ILMN_1701134,pten,GSM4003774,BN,1531.819,2329.36134,1257.216415,-0.634371561
ILMN_1701134,pten,GSM4003775,BN,1385.97,2329.36134,1257.216415,-0.750381023
ILMN_1701134,pten,GSM4003776,BN,889.1018,2329.36134,1257.216415,-1.145593967
ILMN_1701134,pten,GSM4003777,BN,1630.911,2329.36134,1257.216415,-0.555552991
ILMN_1701134,pten,GSM4003778,BN,1544.296,2329.36134,1257.216415,-0.624447256
ILMN_1701134,pten,GSM4003779,BN,1331.904,2329.36134,1257.216415,-0.793385553
ILMN_1701134,pten,GSM4003780,BN,1479.722,2329.36134,1257.216415,-0.675809932
ILMN_1701134,pten,GSM4003781,BN,1346.22,2329.36134,1257.216415,-0.781998492
ILMN_1701134,pten,GSM4003782,BN,1296.743,2329.36134,1257.216415,-0.821352893
ILMN_1701134,pten,GSM4003801,BN,3187.164,2329.36134,1257.216415,0.682303102
ILMN_1701134,pten,GSM4003802,BN,3087.947,2329.36134,1257.216415,0.603385106
ILMN_1701134,pten,GSM4003804,BN,2696.834,2329.36134,1257.216415,0.292290695
ILMN_1701134,pten,GSM4003806,BN,3993.487,2329.36134,1257.216415,1.323658871
ILMN_1701134,pten,GSM4003808,BN,2643.34,2329.36134,1257.216415,0.249741139
ILMN_1701134,pten,GSM4003819,BN,3086.263,2329.36134,1257.216415,0.602045639
ILMN_1701134,pten,GSM4003820,BN,3394.949,2329.36134,1257.216415,0.847576954
ILMN_1701134,pten,GSM4003821,BN,3211.942,2329.36134,1257.216415,0.702011722
ILMN_1701134,pten,GSM4003823,BN,2702.404,2329.36134,1257.216415,0.296721118
ILMN_1701134,pten,GSM4003825,BN,2385.834,2329.36134,1257.216415,0.044918806
ILMN_1701134,pten,GSM4003826,BN,2194.27,2329.36134,1257.216415,-0.107452733
ILMN_1701134,pten,GSM4003827,BN,2672.691,2329.36134,1257.216415,0.27308716
ILMN_1701134,pten,GSM4003828,BN,2641.236,2329.36134,1257.216415,0.248067601
ILMN_1701134,pten,GSM4003839,BN,2151.15,2329.36134,1257.216415,-0.141750726
ILMN_1701134,pten,GSM4003841,BN,2825.371,2329.36134,1257.216415,0.394530054
ILMN_1701134,pten,GSM4003842,BN,2366.083,2329.36134,1257.216415,0.029208702
ILMN_1701134,pten,GSM4003843,BN,2423.491,2329.36134,1257.216415,0.074871485
ILMN_1701134,pten,GSM4003844,BN,1342.814,2329.36134,1257.216415,-0.784707651
ILMN_1701134,pten,GSM4003846,BN,1660.206,2329.36134,1257.216415,-0.532251514
ILMN_1701134,pten,GSM4003138,MN,1318.025,2178.850293,1277.315088,-0.673933394
ILMN_1701134,pten,GSM4003139,MN,1220.686,2178.850293,1277.315088,-0.750139337
ILMN_1701134,pten,GSM4003141,MN,1043.959,2178.850293,1277.315088,-0.888497524
ILMN_1701134,pten,GSM4003147,MN,1500.397,2178.850293,1277.315088,-0.531155781
ILMN_1701134,pten,GSM4003150,MN,3338.143,2178.850293,1277.315088,0.9076012
ILMN_1701134,pten,GSM4003152,MN,2858.901,2178.850293,1277.315088,0.532406383
ILMN_1701134,pten,GSM4003153,MN,1420.204,2178.850293,1277.315088,-0.593938254
ILMN_1701134,pten,GSM4003154,MN,1587.162,2178.850293,1277.315088,-0.463228141
ILMN_1701134,pten,GSM4003155,MN,799.7265,2178.850293,1277.315088,-1.079705239
ILMN_1701134,pten,GSM4003156,MN,1307.487,2178.850293,1277.315088,-0.682183512
ILMN_1701134,pten,GSM4003157,MN,1980.765,2178.850293,1277.315088,-0.155079428
ILMN_1701134,pten,GSM4003158,MN,1395.271,2178.850293,1277.315088,-0.613458105
ILMN_1701134,pten,GSM4003159,MN,1321.554,2178.850293,1277.315088,-0.671170568
ILMN_1701134,pten,GSM4003160,MN,1348.78,2178.850293,1277.315088,-0.649855545
ILMN_1701134,pten,GSM4003161,MN,1166.561,2178.850293,1277.315088,-0.792513376
ILMN_1701134,pten,GSM4003162,MN,1298.089,2178.850293,1277.315088,-0.689541133
ILMN_1701134,pten,GSM4003167,MN,966.6063,2178.850293,1277.315088,-0.949056348
ILMN_1701134,pten,GSM4003168,MN,1898.918,2178.850293,1277.315088,-0.219156805
ILMN_1701134,pten,GSM4003169,MN,1257.125,2178.850293,1277.315088,-0.721611528
ILMN_1701134,pten,GSM4003170,MN,1299.97,2178.850293,1277.315088,-0.688068513
ILMN_1701134,pten,GSM4003171,MN,1554.726,2178.850293,1277.315088,-0.488622031
ILMN_1701134,pten,GSM4003172,MN,1527.238,2178.850293,1277.315088,-0.510142172
ILMN_1701134,pten,GSM4003173,MN,1277.866,2178.850293,1277.315088,-0.705373562
ILMN_1701134,pten,GSM4003174,MN,764.0018,2178.850293,1277.315088,-1.107673828
ILMN_1701134,pten,GSM4003175,MN,3281.191,2178.850293,1277.315088,0.863013924
ILMN_1701134,pten,GSM4003176,MN,1421.837,2178.850293,1277.315088,-0.592659791
ILMN_1701134,pten,GSM4003177,MN,1827.23,2178.850293,1277.315088,-0.27528078
ILMN_1701134,pten,GSM4003178,MN,1542.608,2178.850293,1277.315088,-0.498109119
ILMN_1701134,pten,GSM4003179,MN,1307.026,2178.850293,1277.315088,-0.682544426
ILMN_1701134,pten,GSM4003180,MN,571.7037,2178.850293,1277.315088,-1.258222507
ILMN_1701134,pten,GSM4003181,MN,2727.023,2178.850293,1277.315088,0.429160128
ILMN_1701134,pten,GSM4003182,MN,627.603,2178.850293,1277.315088,-1.214459382
ILMN_1701134,pten,GSM4003183,MN,561.1623,2178.850293,1277.315088,-1.266475287
ILMN_1701134,pten,GSM4003184,MN,1565.207,2178.850293,1277.315088,-0.480416538
ILMN_1701134,pten,GSM4003190,MN,2019.365,2178.850293,1277.315088,-0.12485979
ILMN_1701134,pten,GSM4003191,MN,2698.725,2178.850293,1277.315088,0.407005845
ILMN_1701134,pten,GSM4003192,MN,2542.17,2178.850293,1277.315088,0.284440159
ILMN_1701134,pten,GSM4003193,MN,2185.671,2178.850293,1277.315088,0.005339878
ILMN_1701134,pten,GSM4003194,MN,3046.379,2178.850293,1277.315088,0.679181444
ILMN_1701134,pten,GSM4003195,MN,794.9952,2178.850293,1277.315088,-1.083409337
ILMN_1701134,pten,GSM4003196,MN,2982.192,2178.850293,1277.315088,0.628929944
ILMN_1701134,pten,GSM4003197,MN,2866.981,2178.850293,1277.315088,0.538732152
ILMN_1701134,pten,GSM4003198,MN,1247.129,2178.850293,1277.315088,-0.729437319
ILMN_1701134,pten,GSM4003199,MN,3530.02,2178.850293,1277.315088,1.057820203
ILMN_1701134,pten,GSM4003200,MN,2577.351,2178.850293,1277.315088,0.311983089
ILMN_1701134,pten,GSM4003201,MN,4047.613,2178.850293,1277.315088,1.463039718
ILMN_1701134,pten,GSM4003202,MN,2926.295,2178.850293,1277.315088,0.585168619
ILMN_1701134,pten,GSM4003203,MN,2334.318,2178.850293,1277.315088,0.121714453
ILMN_1701134,pten,GSM4003204,MN,2426.476,2178.850293,1277.315088,0.19386423
ILMN_1701134,pten,GSM4003205,MN,1088.649,2178.850293,1277.315088,-0.853510072
ILMN_1701134,pten,GSM4003206,MN,1369.969,2178.850293,1277.315088,-0.633266843
ILMN_1701134,pten,GSM4003207,MN,503.8095,2178.850293,1277.315088,-1.311376346
ILMN_1701134,pten,GSM4003208,MN,1867.71,2178.850293,1277.315088,-0.243589304
ILMN_1701134,pten,GSM4003209,MN,2667.209,2178.850293,1277.315088,0.382332215
ILMN_1701134,pten,GSM4003210,MN,2445.766,2178.850293,1277.315088,0.208966221
ILMN_1701134,pten,GSM4003211,MN,1690.98,2178.850293,1277.315088,-0.38194984
ILMN_1701134,pten,GSM4003212,MN,2289.515,2178.850293,1277.315088,0.086638534
ILMN_1701134,pten,GSM4003213,MN,2869.327,2178.850293,1277.315088,0.540568817
ILMN_1701134,pten,GSM4003214,MN,1372.773,2178.850293,1277.315088,-0.631071613
ILMN_1701134,pten,GSM4003217,MN,368.0411,2178.850293,1277.315088,-1.417668365
ILMN_1701134,pten,GSM4003218,MN,690.08,2178.850293,1277.315088,-1.165546627
ILMN_1701134,pten,GSM4003219,MN,4574.833,2178.850293,1277.315088,1.875796136
ILMN_1701134,pten,GSM4003220,MN,1956.615,2178.850293,1277.315088,-0.173986274
ILMN_1701134,pten,GSM4003221,MN,3479.234,2178.850293,1277.315088,1.018060241
ILMN_1701134,pten,GSM4003222,MN,1701.675,2178.850293,1277.315088,-0.373576808
ILMN_1701134,pten,GSM4003223,MN,1688.596,2178.850293,1277.315088,-0.383816255
ILMN_1701134,pten,GSM4003224,MN,4821.309,2178.850293,1277.315088,2.06876027
ILMN_1701134,pten,GSM4003225,MN,1509.942,2178.850293,1277.315088,-0.523683075
ILMN_1701134,pten,GSM4003226,MN,1474.382,2178.850293,1277.315088,-0.551522721
ILMN_1701134,pten,GSM4003227,MN,359.0485,2178.850293,1277.315088,-1.424708602
ILMN_1701134,pten,GSM4003228,MN,2316.233,2178.850293,1277.315088,0.107555847
ILMN_1701134,pten,GSM4003229,MN,2674.439,2178.850293,1277.315088,0.387992525
ILMN_1701134,pten,GSM4003230,MN,2576.065,2178.850293,1277.315088,0.310976289
ILMN_1701134,pten,GSM4003231,MN,2755.506,2178.850293,1277.315088,0.451459246
ILMN_1701134,pten,GSM4003232,MN,1091.065,2178.850293,1277.315088,-0.851618605
ILMN_1701134,pten,GSM4003235,MN,1447.003,2178.850293,1277.315088,-0.572957526
ILMN_1701134,pten,GSM4003242,MN,1579.528,2178.850293,1277.315088,-0.469204739
ILMN_1701134,pten,GSM4003243,MN,1129.18,2178.850293,1277.315088,-0.821778669
ILMN_1701134,pten,GSM4003244,MN,2032.929,2178.850293,1277.315088,-0.11424064
ILMN_1701134,pten,GSM4003245,MN,745.7878,2178.850293,1277.315088,-1.121933426
ILMN_1701134,pten,GSM4003246,MN,2246.881,2178.850293,1277.315088,0.053260709
ILMN_1701134,pten,GSM4003247,MN,2753.706,2178.850293,1277.315088,0.45005004
ILMN_1701134,pten,GSM4003248,MN,1511.423,2178.850293,1277.315088,-0.522523612
ILMN_1701134,pten,GSM4003249,MN,1622.629,2178.850293,1277.315088,-0.435461303
ILMN_1701134,pten,GSM4003250,MN,3775.049,2178.850293,1277.315088,1.249651493
ILMN_1701134,pten,GSM4003251,MN,2106.6,2178.850293,1277.315088,-0.05656419
ILMN_1701134,pten,GSM4003252,MN,3432.424,2178.850293,1277.315088,0.981413058
ILMN_1701134,pten,GSM4003253,MN,338.9004,2178.850293,1277.315088,-1.440482392
ILMN_1701134,pten,GSM4003254,MN,2165.594,2178.850293,1277.315088,-0.010378248
ILMN_1701134,pten,GSM4003255,MN,1372.978,2178.850293,1277.315088,-0.63091112
ILMN_1701134,pten,GSM4003256,MN,1141.705,2178.850293,1277.315088,-0.811972944
ILMN_1701134,pten,GSM4003257,MN,1551.539,2178.850293,1277.315088,-0.491117109
ILMN_1701134,pten,GSM4003258,MN,2594.943,2178.850293,1277.315088,0.325755728
ILMN_1701134,pten,GSM4003261,MN,1596.09,2178.850293,1277.315088,-0.456238479
ILMN_1701134,pten,GSM4003262,MN,998.8677,2178.850293,1277.315088,-0.92379915
